S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
505,3/6/22 18:02,Entry     ,C13473857855,0,,Hourly         ,$0.00 
506,3/6/22 18:03,Exit      ,C13473857855,0,,Hourly         ,$0.00 
507,3/6/22 18:04,Exit      ,C13474839968,0,,Season         ,$0.00 
508,3/6/22 18:06,Exit      ,C13472504781,0,,Use Ticket     ,$0.00 
509,3/6/22 18:08,Exit      ,C13472907504,0,,Season         ,$0.00 
510,3/6/22 18:08,Exit      ,C13474821932,0,,Season         ,$0.00 
511,3/6/22 18:14,Exit      ,C13473417907,1.11E+15,,Hourly         ,$27.04 
512,3/6/22 18:19,Exit      ,C13470823380,0,,Season         ,$0.00 
513,3/6/22 18:24,Exit      ,C13566091244,0,,Season         ,$0.00 
514,3/6/22 18:29,Entry     ,C13475031961,0,,Hourly         ,$0.00 
515,3/6/22 18:32,Exit      ,C13473134123,0,,Season         ,$0.00 
516,3/6/22 18:47,Exit      ,C13475420908,0,,Season         ,$0.00 
517,3/6/22 18:49,Entry     ,C13475041803,0,,Hourly         ,$0.00 
518,3/6/22 18:49,Exit      ,C13472435481,1.11E+15,,Hourly         ,$5.68 
519,3/6/22 18:53,Exit      ,C13471891516,0,,Season         ,$0.00 
520,3/6/22 18:57,Entry     ,C13471380312,0,,Hourly         ,$0.00 
521,3/6/22 18:59,Entry     ,C13474740514,0,,Hourly         ,$0.00 
522,3/6/22 19:05,Exit      ,C13473459744,0,,Season         ,$0.00 
523,3/6/22 19:05,Exit      ,C13474802710,0,,Season         ,$0.00 
524,3/6/22 19:09,Entry     ,C13474062282,0,,Hourly         ,$0.00 
525,3/6/22 19:10,Exit      ,C13473144081,0,,Season         ,$0.00 
526,3/6/22 19:19,Exit      ,C13474046426,1.11E+15,,Hourly         ,$3.40 
527,3/6/22 19:26,Exit      ,C13565816759,0,,Use Ticket     ,$0.00 
528,3/6/22 19:41,Entry     ,C13472656861,0,,Hourly         ,$0.00 
529,3/6/22 19:41,Entry     ,C13467693948,0,,Hourly         ,$0.00 
530,3/6/22 19:42,Entry     ,C13473364788,0,,Hourly         ,$0.00 
531,3/6/22 19:58,Entry     ,C13473654080,0,,Hourly         ,$0.00 
532,3/6/22 20:09,Entry     ,C13471858195,0,,Hourly         ,$0.00 
533,3/6/22 20:12,Entry     ,C13468910783,0,,Hourly         ,$0.00 
534,3/6/22 20:16,Exit      ,C13473132573,0,,Season         ,$0.00 
535,3/6/22 20:31,Entry     ,C13473595967,0,,Hourly         ,$0.00 
536,3/6/22 20:41,Entry     ,C13473383463,0,,Hourly         ,$0.00 
537,3/6/22 20:41,Entry     ,C13470669213,0,,Hourly         ,$0.00 
538,3/6/22 20:44,Entry     ,C13471325782,0,,Hourly         ,$0.00 
539,3/6/22 20:50,Entry     ,C13472009449,0,,Hourly         ,$0.00 
540,3/6/22 21:23,Entry     ,C13473304528,0,,Hourly         ,$0.00 
541,3/6/22 21:28,Exit      ,C13475031961,1.11E+15,,Hourly         ,$3.00 
542,3/6/22 21:34,Exit      ,C13473304528,1.11E+15,,Hourly         ,$3.00 
543,3/6/22 21:43,Exit      ,C13475041803,1.11E+15,,Hourly         ,$3.00 
544,3/6/22 22:17,Exit      ,C13467693948,1.11E+15,,Hourly         ,$3.00 
545,3/6/22 22:18,Exit      ,C13473654080,1.11E+15,,Hourly         ,$3.00 
546,3/6/22 22:19,Exit      ,C13474062282,1.11E+15,,Hourly         ,$3.00 
547,3/6/22 22:33,Exit      ,C13473595967,1.11E+15,,Hourly         ,$3.00 
548,3/6/22 22:33,Exit      ,C13471858195,1.00E+15,,Hourly         ,$3.00 
549,3/6/22 23:05,Exit      ,C13472656861,1.11E+15,,Hourly         ,$3.00 
550,3/6/22 23:10,Exit      ,C13471380312,1.11E+15,,Hourly         ,$3.00 
551,3/6/22 23:11,Entry     ,C13471749393,0,,Hourly         ,$0.00 
552,3/6/22 23:29,Exit      ,C13474740514,1.11E+15,,Hourly         ,$3.00 
553,3/6/22 23:38,Exit      ,C13472498929,1.11E+15,,Hourly         ,$4.16 
554,3/6/22 23:41,Exit      ,C13471749393,1.11E+15,,Hourly         ,$3.00 
555,3/6/22 23:46,Exit      ,C13473383463,1.11E+15,,Hourly         ,$3.00 
556,3/6/22 23:55,Entry     ,C13475372268,0,,Hourly         ,$0.00 
557,4/6/22 00:03,Exit      ,C13468910783,1.11E+15,,Hourly         ,$3.20 
558,4/6/22 00:03,Exit      ,C13471325782,1.11E+15,,Hourly         ,$3.20 
559,4/6/22 00:08,Exit      ,C13472009449,                ,,Hourly         ,$3.45 
560,4/6/22 00:10,Exit      ,C13473364788,1.11E+15,,Hourly         ,$3.55 
561,4/6/22 00:30,Exit      ,C13470669213,1.11E+15,,Hourly         ,$4.55 
562,4/6/22 07:09,Entry     ,C13473144081,0,,Season         ,$0.00 
563,4/6/22 07:17,Exit      ,C13473144081,0,,Season         ,$0.00 
564,4/6/22 07:32,Entry     ,C13566533264,0,,Season         ,$0.00 
565,4/6/22 08:34,Entry     ,C13473907785,0,,Hourly         ,$0.00 
566,4/6/22 09:11,Entry     ,C13061560203,0,,Hourly         ,$0.00 
567,4/6/22 09:12,Exit      ,C13061560203,0,,Hourly         ,$0.00 
568,4/6/22 09:13,Entry     ,C13474138588,0,,Hourly         ,$0.00 
569,4/6/22 09:19,Entry     ,C13470392589,0,,Hourly         ,$0.00 
570,4/6/22 09:23,Entry     ,C13396517396,0,,Hourly         ,$0.00 
571,4/6/22 09:57,Entry     ,C13472281303,0,,Hourly         ,$0.00 
572,4/6/22 10:25,Entry     ,C13473037723,0,,Hourly         ,$0.00 
573,4/6/22 10:29,Exit      ,C13472281303,1.11E+15,,Hourly         ,$1.28 
574,4/6/22 10:45,Entry     ,C13472814929,0,,Season         ,$0.00 
575,4/6/22 11:06,Entry     ,C13474897816,0,,Hourly         ,$0.00 
576,4/6/22 11:15,Exit      ,C13470392589,1.11E+15,,Hourly         ,$4.64 
577,4/6/22 11:25,Entry     ,C13475526071,0,,Hourly         ,$0.00 
578,4/6/22 11:32,Entry     ,C13473905390,0,,Hourly         ,$0.00 
579,4/6/22 11:33,Entry     ,C13475266437,0,,Hourly         ,$0.00 
580,4/6/22 11:35,Entry     ,C13471814197,0,,Hourly         ,$0.00 
581,4/6/22 11:47,Entry     ,C13474006446,0,,               ,$0.00 
582,4/6/22 12:19,Exit      ,C13566533264,0,,Season         ,$0.00 
583,4/6/22 12:28,Exit      ,C13473905390,1.11E+15,,Hourly         ,$2.28 
584,4/6/22 12:31,Entry     ,C13474017112,0,,Season         ,$0.00 
585,4/6/22 12:42,Entry     ,C13469402433,0,,Hourly         ,$0.00 
586,4/6/22 13:05,Entry     ,C13474974585,0,,Hourly         ,$0.00 
587,4/6/22 13:06,Entry     ,C13565725249,0,,Hourly         ,$0.00 
588,4/6/22 13:10,Exit      ,C13473037723,1.11E+15,,Hourly         ,$6.64 
589,4/6/22 13:12,Exit      ,C13474017112,0,,Season         ,$0.00 
590,4/6/22 13:13,Exit      ,C13475266437,1.11E+15,,Hourly         ,$4.00 
591,4/6/22 13:20,Entry     ,C13474458027,0,,Hourly         ,$0.00 
592,4/6/22 13:38,Exit      ,C13475526071,1.11E+15,,Hourly         ,$5.36 
593,4/6/22 13:39,Exit      ,C13472814929,0,,Season         ,$0.00 
594,4/6/22 13:43,Exit      ,C13474897816,1.11E+15,,Hourly         ,$6.32 
595,4/6/22 13:48,Exit      ,C13473907785,1.11E+15,,Hourly         ,$12.60 
596,4/6/22 13:53,Exit      ,C13474458027,1.11E+15,,Hourly         ,$1.32 
597,4/6/22 13:57,Exit      ,C13469402433,1.11E+15,,Hourly         ,$3.00 
598,4/6/22 14:13,Entry     ,C13473407825,0,,Hourly         ,$0.00 
599,4/6/22 14:25,Entry     ,C13473015190,0,,Hourly         ,$0.00 
600,4/6/22 14:39,Exit      ,C13474138588,1.11E+15,,Hourly         ,$13.04 
601,4/6/22 14:43,Entry     ,C13468252540,0,,Hourly         ,$0.00 
602,4/6/22 15:00,Exit      ,C13471814197,1.11E+15,,Hourly         ,$8.20 
603,4/6/22 15:01,Exit      ,C13473015190,1.11E+15,,Hourly         ,$1.44 
604,4/6/22 15:24,Exit      ,C13468252540,1.11E+15,,Hourly         ,$1.64 
605,4/6/22 15:29,Entry     ,C13472007727,0,,Hourly         ,$0.00 
606,4/6/22 15:30,Entry     ,C13566280449,0,,Hourly         ,$0.00 
607,4/6/22 15:31,Exit      ,C13472007727,0,,Hourly         ,$0.00 
608,4/6/22 15:53,Entry     ,C13472717680,0,,Hourly         ,$0.00 
609,4/6/22 15:53,Exit      ,C13474974585,1.11E+15,,Hourly         ,$6.72 
610,4/6/22 16:33,Exit      ,C13474006446,1.11E+15,,               ,$8.04 
611,4/6/22 16:47,Entry     ,C13566348834,0,,               ,$0.00 
612,4/6/22 16:59,Exit      ,C13566348834,1.11E+15,,               ,$0.36 
613,4/6/22 17:28,Entry     ,C13473500514,0,,Hourly         ,$0.00 
614,4/6/22 17:30,Exit      ,C13565725249,1.11E+15,,Hourly         ,$10.60 
615,4/6/22 17:39,Exit      ,C13473500514,1.11E+15,,Hourly         ,$0.44 
616,4/6/22 17:42,Exit      ,C13472717680,1.11E+15,,Hourly         ,$4.36 
617,4/6/22 17:58,Entry     ,C13473459744,0,,Season         ,$0.00 
618,4/6/22 18:18,Entry     ,C13566219993,0,,Hourly         ,$0.00 
619,4/6/22 18:23,Entry     ,C13565788362,0,,Season         ,$0.00 
620,4/6/22 18:29,Exit      ,C13473407825,1.11E+15,,Hourly         ,$12.08 
621,4/6/22 18:57,Entry     ,C13066750911,0,,Hourly         ,$0.00 
622,4/6/22 18:59,Entry     ,C13472420333,0,,Hourly         ,$0.00 
623,4/6/22 19:03,Exit      ,C13472420333,0,,Hourly         ,$0.00 
624,4/6/22 19:44,Entry     ,C13474978058,0,,Hourly         ,$0.00 
625,4/6/22 19:48,Exit      ,C13566219993,1.11E+15,,Hourly         ,$3.00 
626,4/6/22 19:57,Exit      ,C13565788362,0,,Season         ,$0.00 
627,4/6/22 19:58,Entry     ,C13468910783,0,,Hourly         ,$0.00 
628,4/6/22 20:04,Entry     ,C13469464209,0,,Hourly         ,$0.00 
629,4/6/22 20:06,Entry     ,C13471186924,0,,Hourly         ,$0.00 
630,4/6/22 20:10,Entry     ,C13472578075,0,,Hourly         ,$0.00 
631,4/6/22 20:18,Entry     ,C13566133971,0,,Hourly         ,$0.00 
632,4/6/22 20:30,Entry     ,C13471310319,0,,Hourly         ,$0.00 
633,4/6/22 20:32,Entry     ,C13566126267,0,,Hourly         ,$0.00 
634,4/6/22 20:40,Entry     ,C13471933253,0,,Hourly         ,$0.00 
635,4/6/22 20:41,Entry     ,C13475396967,0,,Hourly         ,$0.00 
636,4/6/22 20:47,Entry     ,C13565765586,0,,Hourly         ,$0.00 
637,4/6/22 21:07,Exit      ,C13473459744,0,,Season         ,$0.00 
638,4/6/22 22:07,Entry     ,C13565793559,0,,Hourly         ,$0.00 
639,4/6/22 22:44,Exit      ,C13471186924,1.11E+15,,Hourly         ,$3.00 
640,4/6/22 22:45,Exit      ,C13471310319,1.11E+15,,Hourly         ,$3.00 
641,4/6/22 22:47,Exit      ,C13565765586,1.11E+15,,Hourly         ,$3.00 
642,4/6/22 23:00,Exit      ,C13474978058,1.11E+15,,Hourly         ,$3.00 
643,4/6/22 23:01,Exit      ,C13471933253,1.11E+15,,Hourly         ,$3.00 
644,4/6/22 23:32,Exit      ,C13566133971,1.00E+15,,Hourly         ,$3.00 
645,4/6/22 23:38,Exit      ,C13566126267,1.11E+15,,Hourly         ,$3.00 
646,4/6/22 23:52,Exit      ,C13468910783,1.11E+15,,Hourly         ,$3.00 
